Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-06,20.399999618530273,21.020000457763672,20.399999618530273,20.799999237060547,915100,0,0
2018-07-10,21.0,21.34000015258789,20.209999084472656,20.690000534057617,3427800,0,0
2018-07-11,20.6299991607666,20.899999618530273,20.420000076293945,20.899999618530273,744000,0,0
2018-07-12,20.989999771118164,21.889999389648438,20.850000381469727,21.729999542236328,849300,0,0
2018-07-13,21.709999084472656,22.209999084472656,21.610000610351562,21.850000381469727,704900,0,0
2018-07-16,22.290000915527344,23.049999237060547,22.290000915527344,22.790000915527344,1673400,0,0
2018-07-17,23.049999237060547,23.81999969482422,22.899999618530273,23.68000030517578,2191700,0,0
2018-07-18,23.799999237060547,24.420000076293945,23.549999237060547,23.90999984741211,1881400,0,0
2018-07-19,23.950000762939453,24.0,22.799999237060547,23.760000228881836,1022200,0,0
2018-07-20,24.5,25.3700008392334,23.979999542236328,24.18000030517578,2750200,0,0
2018-07-23,24.229999542236328,24.639999389648438,23.709999084472656,24.639999389648438,847100,0,0
2018-07-24,24.989999771118164,25.31999969482422,24.75,24.75,1113400,0,0
2018-07-25,25.079999923706055,25.860000610351562,25.010000228881836,25.760000228881836,1993700,0,0
2018-07-26,26.0,26.0,24.969999313354492,25.469999313354492,1077900,0,0
2018-07-27,25.510000228881836,25.84000015258789,24.979999542236328,25.290000915527344,936900,0,0
2018-07-30,25.479999542236328,25.5,24.270000457763672,24.31999969482422,1040400,0,0
2018-07-31,24.149999618530273,24.229999542236328,23.549999237060547,24.1299991607666,676000,0,0
2018-08-01,24.1299991607666,24.219999313354492,23.34000015258789,23.889999389648438,1226800,0,0
2018-08-02,23.799999237060547,24.049999237060547,23.1200008392334,23.75,1289000,0,0
2018-08-03,24.149999618530273,25.100000381469727,23.75,24.56999969482422,1807100,0,0
2018-08-06,24.760000228881836,24.979999542236328,24.010000228881836,24.34000015258789,1288200,0,0
2018-08-07,24.520000457763672,24.8700008392334,23.940000534057617,24.43000030517578,998200,0,0
2018-08-08,24.43000030517578,24.670000076293945,23.18000030517578,23.3799991607666,641200,0,0
2018-08-09,23.5,24.690000534057617,23.0,24.020000457763672,2895400,0,0
2018-08-10,24.0,24.0,22.260000228881836,23.100000381469727,2994100,0,0
2018-08-13,22.75,23.6200008392334,22.459999084472656,23.360000610351562,1648100,0,0
2018-08-14,23.709999084472656,24.1200008392334,23.600000381469727,24.1200008392334,1299100,0,0
2018-08-15,23.860000610351562,24.360000610351562,23.440000534057617,24.309999465942383,741600,0,0
2018-08-16,24.360000610351562,25.030000686645508,24.1299991607666,24.8700008392334,961000,0,0
2018-08-17,24.700000762939453,24.940000534057617,24.190000534057617,24.389999389648438,1991500,0,0
2018-08-20,24.489999771118164,24.920000076293945,24.260000228881836,24.540000915527344,980100,0,0
2018-08-21,24.479999542236328,24.510000228881836,23.549999237060547,23.709999084472656,3077300,0,0
2018-08-22,23.489999771118164,23.489999771118164,21.8799991607666,22.450000762939453,3657300,0,0
2018-08-23,22.510000228881836,22.739999771118164,21.780000686645508,22.049999237060547,2148100,0,0
2018-08-24,22.270000457763672,22.450000762939453,21.860000610351562,22.0,709200,0,0
2018-08-27,22.100000381469727,22.739999771118164,21.959999084472656,22.5,879700,0,0
2018-08-28,22.5,22.670000076293945,22.200000762939453,22.649999618530273,295000,0,0
2018-08-29,22.75,23.059999465942383,22.440000534057617,22.649999618530273,963000,0,0
2018-08-30,22.440000534057617,22.770000457763672,22.079999923706055,22.309999465942383,1045400,0,0
2018-08-31,22.399999618530273,23.0,22.219999313354492,23.0,2276400,0,0
2018-09-03,22.75,23.649999618530273,22.360000610351562,23.34000015258789,672400,0,0
2018-09-04,23.309999465942383,23.31999969482422,22.149999618530273,22.290000915527344,869900,0,0
2018-09-05,22.25,22.540000915527344,22.1299991607666,22.3799991607666,1053100,0,0
2018-09-06,22.520000457763672,22.889999389648438,22.209999084472656,22.700000762939453,584100,0,0
2018-09-10,23.989999771118164,24.049999237060547,22.809999465942383,23.0,668700,0,0
2018-09-11,22.93000030517578,22.989999771118164,21.860000610351562,22.0,1581500,0,0
2018-09-12,22.299999237060547,22.389999389648438,21.860000610351562,21.899999618530273,1651200,0,0
2018-09-13,21.84000015258789,22.149999618530273,21.600000381469727,21.979999542236328,1641600,0,0
2018-09-14,22.049999237060547,22.770000457763672,21.889999389648438,22.600000381469727,671400,0,0
2018-09-17,22.450000762939453,23.81999969482422,22.450000762939453,23.489999771118164,845900,0,0
2018-09-18,23.579999923706055,23.770000457763672,22.90999984741211,23.530000686645508,1543800,0,0
2018-09-19,23.549999237060547,24.0,23.100000381469727,23.850000381469727,1233200,0,0
2018-09-20,23.989999771118164,24.610000610351562,23.899999618530273,24.459999084472656,663900,0,0
2018-09-21,24.639999389648438,25.299999237060547,24.3700008392334,25.299999237060547,1028600,0,0
2018-09-24,25.139999389648438,25.139999389648438,23.6299991607666,23.690000534057617,1316000,0,0
2018-09-25,23.149999618530273,23.860000610351562,23.059999465942383,23.75,940500,0,0
2018-09-26,23.75,24.239999771118164,23.549999237060547,23.790000915527344,527300,0,0
2018-09-27,23.739999771118164,24.559999465942383,23.739999771118164,24.530000686645508,1507000,0,0
2018-09-28,24.170000076293945,24.350000381469727,23.59000015258789,24.049999237060547,638500,0,0
2018-10-01,24.049999237060547,24.200000762939453,22.639999389648438,22.920000076293945,1090200,0,0
2018-10-02,23.600000381469727,24.209999084472656,23.219999313354492,23.799999237060547,2033000,0,0
2018-10-03,24.600000381469727,25.549999237060547,24.25,24.5,3607300,0,0
2018-10-04,24.1299991607666,24.899999618530273,23.770000457763672,24.799999237060547,912500,0,0
2018-10-05,25.059999465942383,25.469999313354492,24.299999237060547,24.989999771118164,1990400,0,0
2018-10-08,26.989999771118164,28.399999618530273,26.559999465942383,28.040000915527344,7009600,0,0
2018-10-09,27.809999465942383,29.049999237060547,27.489999771118164,28.450000762939453,3624500,0,0
2018-10-10,28.229999542236328,28.229999542236328,26.530000686645508,26.530000686645508,2506500,0,0
2018-10-11,26.850000381469727,27.43000030517578,25.979999542236328,26.350000381469727,1270700,0,0
2018-10-15,26.969999313354492,27.15999984741211,26.309999465942383,26.780000686645508,1420100,0,0
2018-10-16,27.030000686645508,28.139999389648438,26.799999237060547,27.739999771118164,2850800,0,0
2018-10-17,27.530000686645508,28.06999969482422,26.700000762939453,27.899999618530273,2510500,0,0
2018-10-18,28.25,29.0,27.84000015258789,28.34000015258789,2966400,0,0
2018-10-19,28.5,28.8799991607666,27.469999313354492,28.0,1231600,0,0
2018-10-22,29.799999237060547,29.799999237060547,27.93000030517578,28.5,4060600,0,0
2018-10-23,28.3700008392334,28.729999542236328,27.809999465942383,28.690000534057617,2261100,0,0
2018-10-24,28.700000762939453,29.0,27.540000915527344,27.700000762939453,1803600,0,0
2018-10-25,27.950000762939453,28.270000457763672,27.1299991607666,27.860000610351562,2667900,0,0
2018-10-26,28.100000381469727,29.200000762939453,27.5,29.200000762939453,3253700,0,0
2018-10-29,29.739999771118164,30.18000030517578,28.139999389648438,28.729999542236328,3571700,0,0
2018-10-30,29.059999465942383,30.959999084472656,28.68000030517578,30.959999084472656,3389600,0,0
2018-10-31,30.899999618530273,31.860000610351562,29.280000686645508,30.59000015258789,5614200,0,0
2018-11-01,30.799999237060547,31.639999389648438,29.700000762939453,31.639999389648438,6545200,0,0
2018-11-05,31.649999618530273,32.79999923706055,31.260000228881836,32.54999923706055,5922700,0,0
2018-11-06,31.780000686645508,32.45000076293945,31.450000762939453,31.649999618530273,4112600,0,0
2018-11-07,32.02000045776367,32.34000015258789,30.899999618530273,31.450000762939453,3158600,0,0
2018-11-08,31.649999618530273,31.969999313354492,29.90999984741211,30.450000762939453,2310600,0,0
2018-11-09,30.1299991607666,31.84000015258789,30.059999465942383,31.84000015258789,1697800,0,0
2018-11-12,32.099998474121094,32.88999938964844,31.450000762939453,32.88999938964844,1363500,0,0
2018-11-13,32.88999938964844,33.279998779296875,32.38999938964844,32.849998474121094,1848100,0,0
2018-11-14,32.709999084472656,33.58000183105469,31.950000762939453,33.36000061035156,3233100,0,0
2018-11-16,33.47999954223633,35.0,33.11000061035156,35.0,1516500,0,0
2018-11-19,34.52000045776367,34.97999954223633,33.95000076293945,34.38999938964844,1201700,0,0
2018-11-21,34.349998474121094,35.45000076293945,33.90999984741211,34.90999984741211,1514800,0,0
2018-11-22,35.689998626708984,35.880001068115234,34.630001068115234,35.66999816894531,2011400,0,0
2018-11-23,35.599998474121094,36.599998474121094,35.0,36.0,2267400,0,0
2018-11-26,35.9900016784668,36.189998626708984,33.11000061035156,33.11000061035156,3802500,0,0
2018-11-27,33.400001525878906,33.81999969482422,32.810001373291016,33.81999969482422,1800100,0,0
2018-11-28,33.810001373291016,34.540000915527344,33.20000076293945,34.470001220703125,1188100,0,0
2018-11-29,34.5,34.68000030517578,33.90999984741211,34.29999923706055,1491100,0,0
2018-11-30,33.9900016784668,34.83000183105469,33.900001525878906,34.7400016784668,966000,0,0
2018-12-03,34.75,35.130001068115234,32.970001220703125,33.119998931884766,3048400,0,0
2018-12-04,33.5099983215332,33.560001373291016,31.25,32.13999938964844,2073900,0,0
2018-12-05,32.47999954223633,33.2400016784668,32.08000183105469,33.2400016784668,1552300,0,0
2018-12-06,33.0,33.0,31.799999237060547,32.58000183105469,1654800,0,0
2018-12-07,32.75,32.79999923706055,31.100000381469727,31.350000381469727,1218400,0,0
2018-12-10,31.389999389648438,31.799999237060547,30.559999465942383,30.860000610351562,1593600,0,0
2018-12-11,31.059999465942383,32.97999954223633,30.579999923706055,32.869998931884766,3010500,0,0
2018-12-12,33.040000915527344,33.650001525878906,32.209999084472656,33.650001525878906,1184300,0,0
2018-12-13,33.79999923706055,34.369998931884766,32.9900016784668,33.900001525878906,2665900,0,0
2018-12-14,33.79999923706055,34.0,33.119998931884766,33.349998474121094,2519800,0,0
2018-12-17,33.70000076293945,33.7400016784668,31.799999237060547,31.850000381469727,1596600,0,0
2018-12-18,31.950000762939453,33.31999969482422,31.709999084472656,33.0,1986200,0,0
2018-12-19,33.29999923706055,33.86000061035156,32.36000061035156,32.369998931884766,1378200,0,0
2018-12-20,32.720001220703125,33.79999923706055,32.20000076293945,33.5,2695800,0,0
2018-12-21,33.70000076293945,35.0,33.31999969482422,35.0,2730700,0,0
2018-12-26,34.900001525878906,35.66999816894531,33.849998474121094,34.88999938964844,1712400,0,0
2018-12-27,34.88999938964844,35.0099983215332,33.900001525878906,34.90999984741211,1395300,0,0
2018-12-28,35.0,36.0,34.619998931884766,36.0,2607400,0,0
2019-01-02,35.970001220703125,36.54999923706055,35.45000076293945,36.33000183105469,2795000,0,0
2019-01-03,36.189998626708984,37.599998474121094,35.709999084472656,36.369998931884766,1636900,0,0
2019-01-04,36.47999954223633,36.630001068115234,35.79999923706055,36.25,1056400,0,0
2019-01-07,36.15999984741211,36.470001220703125,34.90999984741211,35.29999923706055,1215300,0,0
2019-01-08,35.59000015258789,35.939998626708984,34.400001525878906,34.720001220703125,1299600,0,0
2019-01-09,34.849998474121094,35.209999084472656,34.63999938964844,35.150001525878906,1298000,0,0
2019-01-10,35.2599983215332,36.099998474121094,35.08000183105469,35.90999984741211,1942400,0,0
2019-01-11,36.0,37.20000076293945,35.810001373291016,37.20000076293945,2805900,0,0
2019-01-14,37.20000076293945,38.0,36.83000183105469,37.470001220703125,2254800,0,0
2019-01-15,37.5,37.75,36.84000015258789,37.0,1191500,0,0
2019-01-16,37.0099983215332,37.400001525878906,36.43000030517578,37.0,652800,0,0
2019-01-17,37.31999969482422,37.400001525878906,36.29999923706055,37.04999923706055,2820500,0,0
2019-01-18,37.099998474121094,37.689998626708984,36.36000061035156,36.36000061035156,6617600,0,0
2019-01-21,36.209999084472656,36.34000015258789,35.5,36.18000030517578,1109400,0,0
2019-01-22,36.130001068115234,36.2599983215332,35.099998474121094,35.5,803400,0,0
2019-01-23,35.4900016784668,36.0,35.27000045776367,36.0,1189300,0,0
2019-01-24,36.29999923706055,36.5,35.79999923706055,36.060001373291016,1217300,0,0
2019-01-28,36.060001373291016,36.13999938964844,34.90999984741211,35.060001373291016,1505300,0,0
2019-01-29,35.15999984741211,35.58000183105469,34.34000015258789,34.79999923706055,2737700,0,0
2019-01-30,35.25,36.09000015258789,35.11000061035156,35.95000076293945,2185000,0,0
2019-01-31,36.09000015258789,37.400001525878906,36.09000015258789,37.11000061035156,3107800,0,0
2019-02-01,36.91999816894531,37.31999969482422,36.61000061035156,37.20000076293945,2141000,0,0
2019-02-04,37.16999816894531,38.33000183105469,37.029998779296875,38.040000915527344,2562900,0,0
2019-02-05,38.5,39.16999816894531,38.25,38.59000015258789,3121300,0,0
2019-02-06,38.689998626708984,38.959999084472656,37.099998474121094,37.29999923706055,1788400,0,0
2019-02-07,37.56999969482422,37.619998931884766,35.7599983215332,36.18000030517578,1842300,0,0
2019-02-08,36.4900016784668,37.04999923706055,35.779998779296875,37.0,1278600,0,0
2019-02-11,37.4900016784668,37.720001220703125,36.7400016784668,37.20000076293945,1872400,0,0
2019-02-12,37.5,38.75,37.209999084472656,38.2599983215332,2287400,0,0
2019-02-13,38.630001068115234,38.7400016784668,37.880001068115234,38.400001525878906,1369800,0,0
2019-02-14,38.5,38.70000076293945,37.06999969482422,38.599998474121094,2460400,0,0
2019-02-15,38.58000183105469,38.59000015258789,37.439998626708984,38.5,1496300,0,0
2019-02-18,38.04999923706055,38.880001068115234,37.900001525878906,38.880001068115234,1314000,0,0
2019-02-19,38.939998626708984,39.47999954223633,37.650001525878906,38.65999984741211,11267900,0,0
2019-02-20,39.0,39.20000076293945,37.83000183105469,38.150001525878906,2248600,0,0
2019-02-21,38.400001525878906,38.400001525878906,37.0,37.4900016784668,2347300,0,0
2019-02-22,37.4900016784668,37.900001525878906,37.029998779296875,37.900001525878906,1895900,0,0
2019-02-25,37.849998474121094,38.349998474121094,37.720001220703125,38.20000076293945,1725200,0,0
2019-02-26,38.18000030517578,38.66999816894531,37.75,38.5,737100,0,0
2019-02-27,38.459999084472656,38.459999084472656,37.849998474121094,37.900001525878906,762300,0,0
2019-02-28,38.0,38.0099983215332,37.060001373291016,37.650001525878906,2324900,0,0
2019-03-01,37.52000045776367,37.650001525878906,36.40999984741211,36.75,1626000,0,0
2019-03-06,36.75,37.13999938964844,36.380001068115234,36.70000076293945,866800,0,0
2019-03-07,37.13999938964844,37.13999938964844,36.09000015258789,36.400001525878906,1757200,0,0
2019-03-08,36.29999923706055,37.150001525878906,35.75,37.060001373291016,2044500,0,0
2019-03-11,39.279998779296875,40.0,38.689998626708984,39.45000076293945,6219800,0,0
2019-03-12,39.38999938964844,40.619998931884766,38.7400016784668,40.209999084472656,4561600,0,0
2019-03-13,40.04999923706055,40.5,39.45000076293945,40.5,1776600,0,0
2019-03-14,39.97999954223633,41.75,39.77000045776367,41.279998779296875,2228500,0,0
2019-03-15,41.380001068115234,41.83000183105469,41.029998779296875,41.5,1906000,0,0
2019-03-18,41.5,42.220001220703125,40.380001068115234,42.220001220703125,2371300,0,0
2019-03-19,42.310001373291016,42.880001068115234,41.7400016784668,42.06999969482422,1861500,0,0
2019-03-20,42.25,42.650001525878906,40.66999816894531,41.16999816894531,2077000,0,0
2019-03-21,41.400001525878906,42.0,39.56999969482422,40.95000076293945,2873700,0,0
2019-03-22,40.20000076293945,40.560001373291016,39.20000076293945,39.45000076293945,2185700,0,0
2019-03-25,39.400001525878906,40.060001373291016,38.75,39.02000045776367,1457900,0,0
2019-03-26,39.20000076293945,39.869998931884766,38.58000183105469,39.77000045776367,1552400,0,0
2019-03-27,39.56999969482422,39.59000015258789,37.29999923706055,37.689998626708984,1996200,0,0
2019-03-28,37.29999923706055,37.66999816894531,36.16999816894531,37.25,4129000,0,0
2019-03-29,37.75,38.27000045776367,37.0,38.27000045776367,2449100,0,0
2019-04-01,38.599998474121094,38.939998626708984,38.20000076293945,38.939998626708984,1206800,0,0
2019-04-02,39.0,39.290000915527344,38.099998474121094,38.79999923706055,1365000,0,0
2019-04-03,39.099998474121094,39.290000915527344,37.709999084472656,38.959999084472656,2985000,0,0
2019-04-04,38.880001068115234,39.2599983215332,38.27000045776367,38.790000915527344,1879200,0,0
2019-04-05,39.09000015258789,39.09000015258789,37.380001068115234,37.45000076293945,3412700,0,0
2019-04-08,37.70000076293945,37.70000076293945,36.04999923706055,36.04999923706055,2513900,0,0
2019-04-09,35.810001373291016,36.20000076293945,35.0,35.75,2433600,0,0
2019-04-10,35.849998474121094,36.459999084472656,35.68000030517578,36.04999923706055,1694800,0,0
2019-04-11,36.349998474121094,36.599998474121094,34.7599983215332,34.779998779296875,2358300,0,0
2019-04-12,34.38999938964844,35.13999938964844,33.2599983215332,33.75,2251000,0,0
2019-04-15,33.7599983215332,34.040000915527344,32.689998626708984,32.70000076293945,2929700,0,0
2019-04-16,32.86000061035156,33.2599983215332,32.79999923706055,33.18000030517578,1370400,0,0
2019-04-17,33.439998626708984,33.58000183105469,31.1299991607666,31.700000762939453,5067400,0,0
2019-04-18,32.400001525878906,34.2400016784668,31.889999389648438,33.630001068115234,3996700,0,0
2019-04-22,34.04999923706055,34.16999816894531,33.119998931884766,33.97999954223633,1608700,0,0
2019-04-23,33.97999954223633,34.849998474121094,33.970001220703125,34.16999816894531,1933800,0,0
2019-04-24,34.310001373291016,34.540000915527344,33.099998474121094,33.47999954223633,1107100,0,0
2019-04-25,33.38999938964844,33.7400016784668,32.84000015258789,33.25,4399400,0,0
2019-04-26,33.52000045776367,33.849998474121094,33.029998779296875,33.61000061035156,2101100,0,0
2019-04-29,33.86000061035156,34.040000915527344,33.56999969482422,33.65999984741211,1129500,0,0
2019-04-30,33.79999923706055,34.150001525878906,33.38999938964844,34.0,1541100,0,0
2019-05-02,33.619998931884766,34.599998474121094,33.400001525878906,34.599998474121094,1448900,0,0
2019-05-03,34.709999084472656,36.209999084472656,34.709999084472656,36.08000183105469,9974400,0,0
2019-05-06,35.61000061035156,36.09000015258789,35.0,35.0,2085900,0,0
2019-05-07,35.0,35.279998779296875,33.720001220703125,35.279998779296875,2610500,0,0
2019-05-08,35.790000915527344,37.47999954223633,35.380001068115234,37.0,4110500,0,0
2019-05-09,36.0,38.0,35.900001525878906,38.0,3268900,0,0
2019-05-10,37.880001068115234,38.470001220703125,37.2400016784668,38.09000015258789,3389700,0,0
2019-05-13,36.970001220703125,37.36000061035156,35.959999084472656,36.599998474121094,2755800,0,0
2019-05-14,37.119998931884766,37.119998931884766,34.849998474121094,35.150001525878906,4542000,0,0
2019-05-15,34.439998626708984,34.77000045776367,33.310001373291016,34.630001068115234,2828100,0,0
2019-05-16,34.0,34.599998474121094,33.099998474121094,33.29999923706055,4101400,0,0
2019-05-17,33.13999938964844,33.63999938964844,32.11000061035156,32.65999984741211,4433600,0,0
2019-05-20,32.75,33.40999984741211,32.209999084472656,33.40999984741211,1723600,0,0
2019-05-21,33.970001220703125,35.38999938964844,33.560001373291016,35.2400016784668,2438100,0,0
2019-05-22,35.900001525878906,36.09000015258789,34.599998474121094,35.68000030517578,2630800,0,0
2019-05-23,35.290000915527344,36.38999938964844,34.58000183105469,35.310001373291016,1864700,0,0
2019-05-24,35.849998474121094,35.900001525878906,35.20000076293945,35.45000076293945,1358400,0,0
2019-05-27,35.34000015258789,36.599998474121094,35.2599983215332,36.45000076293945,1356400,0,0
2019-05-28,36.470001220703125,38.31999969482422,36.0099983215332,38.25,10912400,0,0
2019-05-29,37.900001525878906,38.88999938964844,37.560001373291016,38.150001525878906,2273000,0,0
2019-05-30,38.470001220703125,40.0,38.13999938964844,39.29999923706055,5044200,0,0
2019-05-31,39.220001220703125,39.70000076293945,38.689998626708984,39.20000076293945,2851600,0,0
2019-06-03,39.5,40.0,38.880001068115234,39.689998626708984,3292000,0,0
2019-06-04,39.810001373291016,40.20000076293945,39.619998931884766,40.0,2592700,0,0
2019-06-05,40.0,41.529998779296875,39.52000045776367,40.619998931884766,3653600,0,0
2019-06-06,41.220001220703125,42.689998626708984,41.11000061035156,42.689998626708984,4766200,0,0
2019-06-07,42.52000045776367,43.75,42.400001525878906,43.65999984741211,2229900,0,0
2019-06-10,43.349998474121094,44.099998474121094,42.59000015258789,44.099998474121094,2247000,0,0
2019-06-11,43.90999984741211,44.45000076293945,42.0099983215332,43.7400016784668,4425100,0,0
2019-06-12,43.5099983215332,44.34000015258789,43.0,43.619998931884766,1667500,0,0
2019-06-13,43.880001068115234,44.54999923706055,43.689998626708984,44.25,2426100,0,0
2019-06-14,44.15999984741211,44.650001525878906,43.11000061035156,43.790000915527344,2165700,0,0
2019-06-17,43.439998626708984,44.779998779296875,43.2599983215332,44.779998779296875,1761500,0,0
2019-06-18,44.9900016784668,45.869998931884766,44.0099983215332,45.25,4032200,0,0
2019-06-19,45.25,45.540000915527344,44.70000076293945,45.400001525878906,2356800,0,0
2019-06-21,45.630001068115234,45.75,43.66999816894531,44.2599983215332,3041000,0,0
2019-06-24,44.279998779296875,44.79999923706055,43.380001068115234,43.56999969482422,2194400,0,0
2019-06-25,43.209999084472656,43.56999969482422,42.0099983215332,42.599998474121094,3208500,0,0
2019-06-26,42.900001525878906,43.79999923706055,41.5099983215332,42.38999938964844,3736700,0,0
2019-06-27,42.08000183105469,42.59000015258789,41.540000915527344,42.470001220703125,2131100,0,0
2019-06-28,42.79999923706055,43.290000915527344,42.439998626708984,43.290000915527344,2473000,0,0
2019-07-01,43.5,43.79999923706055,41.959999084472656,42.09000015258789,1956500,0,0
2019-07-02,42.25,42.529998779296875,41.84000015258789,42.40999984741211,1842600,0,0
2019-07-03,42.29999923706055,44.209999084472656,42.15999984741211,44.060001373291016,3209400,0,0
2019-07-04,44.599998474121094,46.75,44.56999969482422,46.75,3261900,0,0
2019-07-05,47.04999923706055,48.81999969482422,45.59000015258789,48.45000076293945,6083300,0,0
2019-07-08,48.7599983215332,49.599998474121094,48.31999969482422,48.72999954223633,3463300,0,0
2019-07-10,49.29999923706055,51.040000915527344,48.70000076293945,49.9900016784668,5347700,0,0
2019-07-11,49.959999084472656,49.959999084472656,48.5,49.470001220703125,3029900,0,0
2019-07-12,49.650001525878906,49.97999954223633,48.58000183105469,49.09000015258789,1967600,0,0
2019-07-15,49.0,50.20000076293945,48.56999969482422,49.36000061035156,2304400,0,0
2019-07-16,49.27000045776367,50.02000045776367,48.97999954223633,50.0,1559300,0,0
2019-07-17,50.5,50.65999984741211,48.84000015258789,49.63999938964844,1787200,0,0
2019-07-18,49.84000015258789,50.22999954223633,49.2400016784668,49.849998474121094,2506900,0,0
2019-07-19,49.29999923706055,50.25,49.25,49.70000076293945,1375000,0,0
2019-07-22,49.70000076293945,50.400001525878906,49.34000015258789,49.900001525878906,1736000,0,0
2019-07-23,50.25,50.27000045776367,48.650001525878906,49.029998779296875,2365600,0,0
2019-07-24,48.81999969482422,49.779998779296875,48.81999969482422,49.45000076293945,1689800,0,0
2019-07-25,49.54999923706055,50.88999938964844,48.09000015258789,50.88999938964844,2124600,0,0
2019-07-26,52.25,52.29999923706055,50.45000076293945,51.88999938964844,3598900,0,0
2019-07-29,51.810001373291016,52.91999816894531,51.25,52.91999816894531,2206300,0,0
2019-07-30,52.70000076293945,53.56999969482422,52.25,53.0099983215332,2098000,0,0
2019-07-31,53.18000030517578,53.5099983215332,51.150001525878906,51.779998779296875,3071700,0,0
2019-08-01,52.29999923706055,54.400001525878906,51.790000915527344,54.130001068115234,2801800,0,0
2019-08-02,53.77000045776367,53.97999954223633,52.400001525878906,53.599998474121094,2385700,0,0
2019-08-05,52.45000076293945,52.88999938964844,50.65999984741211,51.650001525878906,2814300,0,0
2019-08-06,52.0,53.470001220703125,52.0,52.970001220703125,1627600,0,0
2019-08-07,52.70000076293945,53.290000915527344,51.31999969482422,53.119998931884766,3748900,0,0
2019-08-08,54.220001220703125,55.31999969482422,53.880001068115234,54.54999923706055,3040200,0,0
2019-08-09,53.849998474121094,56.68000030517578,53.849998474121094,55.470001220703125,2202700,0,0
2019-08-12,54.0,54.72999954223633,51.65999984741211,54.29999923706055,3742100,0,0
2019-08-13,55.150001525878906,55.5099983215332,52.529998779296875,53.54999923706055,3773400,0,0
2019-08-14,53.54999923706055,53.720001220703125,50.70000076293945,50.970001220703125,6174600,0,0
2019-08-15,51.5,51.900001525878906,49.81999969482422,50.560001373291016,2853100,0,0
2019-08-16,51.0099983215332,51.72999954223633,49.70000076293945,50.470001220703125,3366200,0,0
2019-08-19,50.849998474121094,51.5,48.86000061035156,49.83000183105469,2264000,0,0
2019-08-20,50.0,50.310001373291016,48.310001373291016,49.68000030517578,2060900,0,0
2019-08-21,50.400001525878906,50.849998474121094,49.650001525878906,50.849998474121094,2895900,0,0
2019-08-22,50.5099983215332,50.790000915527344,48.720001220703125,48.939998626708984,4587000,0,0
2019-08-23,48.599998474121094,48.72999954223633,46.40999984741211,47.29999923706055,4560000,0,0
2019-08-26,47.349998474121094,48.02000045776367,45.849998474121094,46.0,3966500,0,0
2019-08-27,46.20000076293945,46.77000045776367,44.880001068115234,45.97999954223633,4007100,0,0
2019-08-28,45.2599983215332,46.63999938964844,45.15999984741211,46.540000915527344,2248900,0,0
2019-08-29,46.79999923706055,48.97999954223633,45.45000076293945,48.54999923706055,5359600,0,0
2019-08-30,49.29999923706055,49.779998779296875,47.099998474121094,47.099998474121094,8437600,0,0
2019-09-02,47.47999954223633,48.09000015258789,46.630001068115234,47.13999938964844,2276700,0,0
2019-09-03,47.08000183105469,48.150001525878906,45.70000076293945,45.959999084472656,4196800,0,0
2019-09-04,46.5,47.15999984741211,46.09000015258789,47.11000061035156,2868600,0,0
2019-09-05,47.52000045776367,49.439998626708984,47.38999938964844,49.220001220703125,3941100,0,0
2019-09-06,49.81999969482422,50.689998626708984,48.88999938964844,49.349998474121094,2801400,0,0
2019-09-09,49.470001220703125,49.790000915527344,47.529998779296875,48.38999938964844,2519900,0,0
2019-09-10,48.380001068115234,48.380001068115234,47.02000045776367,48.150001525878906,1570600,0,0
2019-09-11,48.65999984741211,49.9900016784668,48.65999984741211,49.38999938964844,2649400,0,0
2019-09-12,49.900001525878906,52.56999969482422,49.63999938964844,52.04999923706055,5596400,0,0
2019-09-13,52.45000076293945,52.56999969482422,50.810001373291016,51.34000015258789,2797200,0,0
2019-09-16,49.41999816894531,49.529998779296875,46.599998474121094,47.0,12723200,0,0
2019-09-17,47.7400016784668,49.130001068115234,47.15999984741211,48.45000076293945,6165000,0,0
2019-09-18,48.81999969482422,49.25,47.849998474121094,49.20000076293945,3668900,0,0
2019-09-19,48.900001525878906,50.08000183105469,48.79999923706055,49.279998779296875,3224500,0,0
2019-09-20,49.099998474121094,49.689998626708984,48.0099983215332,48.72999954223633,3730600,0,0
2019-09-23,48.47999954223633,48.68000030517578,47.77000045776367,48.130001068115234,1352200,0,0
2019-09-24,48.599998474121094,48.66999816894531,47.15999984741211,47.279998779296875,2069300,0,0
2019-09-25,47.310001373291016,48.68000030517578,46.91999816894531,48.5,3862900,0,0
2019-09-26,48.77000045776367,49.900001525878906,48.29999923706055,49.869998931884766,2868100,0,0
2019-09-27,49.380001068115234,49.7400016784668,48.08000183105469,49.619998931884766,2648700,0,0
2019-09-30,49.79999923706055,50.220001220703125,49.08000183105469,49.709999084472656,2112000,0,0
2019-10-01,50.09000015258789,50.34000015258789,48.36000061035156,48.939998626708984,2308100,0,0
2019-10-02,48.61000061035156,48.61000061035156,46.709999084472656,47.90999984741211,3634400,0,0
2019-10-03,47.91999816894531,50.150001525878906,47.45000076293945,49.88999938964844,3924300,0,0
2019-10-04,50.15999984741211,51.31999969482422,49.29999923706055,50.95000076293945,2782600,0,0
2019-10-07,50.900001525878906,51.380001068115234,50.27000045776367,50.59000015258789,1962300,0,0
